task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
1494,Medicine,6,Reasoning,Primary objective(s),[5],0,5.2631578947368425,5.2631578947368425,States that rapid plasma reagin (RPR) is a type of nontreponemal test.
1494,Medicine,7,Reasoning,Primary objective(s),[5],0,5.2631578947368425,5.2631578947368425,States that Venereal Disease Research Laboratory (VDRL) is a type of nontreponemal test.
1494,Medicine,8,Reasoning,Primary objective(s),[5],0,5.2631578947368425,5.2631578947368425,States that Toluidine Red Unheated Serum Test (TRUST) is a type of nontreponemal test.
1494,Medicine,9,Reasoning,Primary objective(s),[],5,5.2631578947368425,31.57894736842105,States the test to confirm the diagnosis of syphilis is a treponemal test.
1494,Medicine,10,Reasoning,Primary objective(s),[9],0,5.2631578947368425,5.2631578947368425,States that Fluorescent treponemal antibody absorption (FTA-ABS) is a type of treponemal test.
1494,Medicine,11,Reasoning,Primary objective(s),[9],0,5.2631578947368425,5.2631578947368425,States that Microhemagglutination test for antibodies to T. pallidum (MHA-TP) is a type of treponemal test.
1494,Medicine,12,Reasoning,Primary objective(s),[9],0,5.2631578947368425,5.2631578947368425,States that T. pallidum particle agglutination assay (TPPA) is a type of treponemal test.
1494,Medicine,13,Reasoning,Primary objective(s),[9],0,5.2631578947368425,5.2631578947368425,States that T. pallidum enzyme immunoassay (TP-EIA) is a type of treponemal test.
1494,Medicine,14,Reasoning,Primary objective(s),[9],0,5.2631578947368425,5.2631578947368425,States that Chemiluminescence immunoassay (CIA) is a type of treponemal test.
1494,Medicine,15,Reasoning,Primary objective(s),[],3,5.2631578947368425,21.05263157894737,States that syphilis is a sexually transmitted infection.
1494,Medicine,16,Reasoning,Primary objective(s),[],0,5.2631578947368425,5.2631578947368425,Recommends treatment of secondary syphilis with antibiotics.
1494,Medicine,17,Reasoning,Primary objective(s),[15],0,5.2631578947368425,5.2631578947368425,Recommends the patient be screened for other sexually transmitted infections.
1494,Medicine,18,Reasoning,Primary objective(s),[15],0,5.2631578947368425,5.2631578947368425,Recommends safe sex practices to prevent transmission of sexually transmitted infections.
1494,Medicine,19,Reasoning,Primary objective(s),[15],0,5.2631578947368425,5.2631578947368425,Recommends informing all sexual partners within the past 6 months of the diagnosis of syphilis.
1495,Medicine,1,Reasoning,Not primary objective,[],2,5.0,15.0,Mentions the patient is 5 years old.
1495,Medicine,2,Extraction (recall),Not primary objective,[],2,5.0,15.0,Mentions the physical exam finding of pubic hair.
1495,Medicine,3,Extraction (recall),Not primary objective,[],2,5.0,15.0,Mentions the physical exam finding of full testicles.
1495,Medicine,4,Reasoning,Not primary objective,"[1, 2, 3, 19]",1,5.0,10.0,Concludes the patient has a physical exam consistent with precocious puberty.
1495,Medicine,5,Reasoning,Not primary objective,[],1,5.0,10.0,Mentions the elevated DHEAS on labs.
1495,Medicine,6,Reasoning,Primary objective(s),"[4, 5]",0,5.0,5.0,Concludes the most likely underlying diagnosis is an adrenocortical tumor.
1495,Medicine,7,Reasoning,Primary objective(s),[20],11,5.0,60.0,Mentions that the Children's Oncology Group staging for adrenocortical tumors is 4 stages.
1495,Medicine,8,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 1 for COG staging of adrenocortical tumors includes complete resection.
1495,Medicine,9,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 1 for COG staging of adrenocortical tumors includes negative margins.
1495,Medicine,10,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 1 for COG staging of adrenocortical tumors includes tumor weight < 200 grams.
1495,Medicine,11,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 1 for COG staging of adrenocortical tumors includes no metastasis.
1495,Medicine,12,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 2 for COG staging of adrenocortical tumors includes complete resection.
1495,Medicine,13,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 2 for COG staging of adrenocortical tumors includes negative margins.
1495,Medicine,14,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 2 for COG staging of adrenocortical tumors includes tumor weight > 200 grams.
1495,Medicine,15,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 2 for COG staging of adrenocortical tumors includes no metastasis.
1495,Medicine,16,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 3 for COG staging of adrenocortical tumors includes residual disease post-operatively.
1495,Medicine,17,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 3 for COG staging of adrenocortical tumors includes inoperable tumors.
1495,Medicine,18,Reasoning,Primary objective(s),[7],0,5.0,5.0,Mentions that stage 4 for COG staging of adrenocortical tumors includes metastasis at presentation.
1495,Medicine,19,Reasoning,Not primary objective,[],2,5.0,15.0,Mentions the patient's gender is male.
1495,Medicine,20,Reasoning,Not primary objective,[],12,5.0,65.0,Utilizes the Children's Oncology Group for adrenocortical tumor staging.
1501,Medicine,1,Reasoning,Not primary objective,[],11,6.25,75.0,States that the patient has invasive ductal carcinoma of the right breast.
1501,Medicine,2,Extraction (recall),Not primary objective,[],13,6.25,87.5,"States that the patient's breast cancer is ER-positive, luminal A receptor subtype."
1501,Medicine,3,Reasoning,Primary objective(s),"[1, 2, 16]",10,6.25,68.75,States that the best adjunctive intraoperative imaging therapy for this patient is pegulicianine (Lumisight).
1501,Medicine,4,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that the correct dose of pegulicianine is 1 mg/kg.
1501,Medicine,5,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that the route of administration of pegulicianine is intravenous (IV).
1501,Medicine,6,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that pegulicianine is administered over three minutes.
1501,Medicine,7,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that pegulicianine is administered 2 to 6 hours before surgery.
1501,Medicine,8,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that pegulicianine is FDA-approved to identify tumor cells during breast cancer surgery.
1501,Medicine,9,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that pegulicianine fluoresces in the presence of cathepsins.
1501,Medicine,10,Reasoning,Primary objective(s),[3],0,6.25,6.25,States that cathepsins are present in ER-positive luminal breast cancer tumors.
1501,Medicine,11,Reasoning,Primary objective(s),[2],2,6.25,18.75,States that pafolacianine (Cytalux) is not the right imaging tool.
1501,Medicine,12,Reasoning,Primary objective(s),[11],1,6.25,12.5,States that pafolacianine (Cytalux) binds to folate receptor alpha.
1501,Medicine,13,Reasoning,Primary objective(s),"[3, 12]",0,6.25,6.25,States that ER-positive luminal breast cancer tumors do not have folate receptor alpha expression.
1501,Medicine,14,Reasoning,Not primary objective,[3],0,6.25,6.25,States that pegulicianine is intended to be used intraoperatively.
1501,Medicine,15,Reasoning,Not primary objective,[3],0,6.25,6.25,States that pegulicianine allows surgeons to visualize microscopic remnants in the operating room.
1501,Medicine,16,Reasoning,Not primary objective,[],11,6.25,75.0,States that luminal A tumors often blend into healthy parenchyma.
1508,Medicine,1,Extraction (recall),Primary objective(s),[],5,11.11111111111111,66.66666666666667,States that the patient presents with an acetaminophen overdose.
1508,Medicine,2,Reasoning,Primary objective(s),"[1, 5, 3]",0,11.11111111111111,11.11111111111111,Recognizes that a serum phosphate level should be checked.
1508,Medicine,3,Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,States that hyperphosphatemia can occur in acetaminophen overdose.
1508,Medicine,4,Reasoning,Primary objective(s),"[6, 7, 8]",2,11.11111111111111,33.333333333333336,"Recognizes that in a study on acetaminophen overdose, hyperphosphatemia was seen almost exclusively in nonsurvivors."
1508,Medicine,5,Reasoning,Primary objective(s),"[4, 3]",1,11.11111111111111,22.22222222222222,"Concludes that in acetaminophen overdose, hyperphosphatemia is a highly accurate predictor of death."
1508,Medicine,6,Reasoning,Primary objective(s),[9],3,11.11111111111111,44.44444444444444,"States that in acetaminophen overdose, a phosphate concentration threshold of 1.2 mmol/L was used for hyperphosphatemia."
1508,Medicine,7,Reasoning,Primary objective(s),[1],3,11.11111111111111,44.44444444444444,"Recognizes that in acetaminophen overdose, the phosphate threshold applies 48 to 96 hours after ingestion."
1508,Medicine,8,Reasoning,Primary objective(s),[1],3,11.11111111111111,44.44444444444444,"States that in acetaminophen overdose, a phosphate concentration threshold of 1.2 mmol/L has a high accuracy for predicting survival."
1508,Medicine,9,Reasoning,Primary objective(s),[],4,11.11111111111111,55.55555555555556,References the study 'Serum phosphate is an early predictor of outcome in severe acetaminophen-induced hepatotoxicity.'
1513,Medicine,1,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,Utilizes the American Academy of Pediatrics (AAP) clinical practice guideline.
1513,Medicine,2,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the patient's age can be associated with Brief Resolved Unexplained Events (BRUE).
1513,Medicine,3,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the patient's cyanosis can be associated BRUE.
1513,Medicine,4,Reasoning,Primary objective(s),[],3,5.882352941176471,23.529411764705884,States that the patient's apnea can be associated with BRUE.
1513,Medicine,5,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the duration of the patient's apnea can be associated with BRUE.
1513,Medicine,6,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the patient's hypotonia can be associated with BRUE.
1513,Medicine,7,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the patient's altered level of responsiveness can be associated with BRUE.
1513,Medicine,8,Extraction (recall),Not primary objective,[],0,5.882352941176471,5.882352941176471,States that the patient's physical exam is normal in the emergency room.
1513,Medicine,9,Reasoning,Primary objective(s),[],2,5.882352941176471,17.647058823529413,States that the patient's clinical presentation is resolved prior to the emergency room.
1513,Medicine,10,Reasoning,Primary objective(s),[],5,5.882352941176471,35.294117647058826,States that BRUE should not be explained by an identifiable medical condition.
1513,Medicine,11,Extraction (recall),Primary objective(s),[10],4,5.882352941176471,29.41176470588235,States that the patient has gastroesophageal reflux (GER).
1513,Medicine,12,Extraction (recall),Primary objective(s),[11],3,5.882352941176471,23.529411764705884,States that the patient's GER is untreated.
1513,Medicine,13,Reasoning,Not primary objective,[],0,5.882352941176471,5.882352941176471,States that the milk is present in the patient's nose during CPR.
1513,Medicine,14,Reasoning,Not primary objective,[],0,5.882352941176471,5.882352941176471,States that the milk is present in the patient's mouth during CPR.
1513,Medicine,15,Reasoning,Primary objective(s),"[4, 12]",2,5.882352941176471,17.647058823529413,States that the patient's apnea is more likely associated with a GER event.
1513,Medicine,16,Reasoning,Primary objective(s),"[1, 2, 3, 5, 6, 7, 9, 15]",1,5.882352941176471,11.764705882352942,Concludes that the patient's clinical presentation is not a BRUE event.
1513,Medicine,17,Reasoning,Primary objective(s),[16],0,5.882352941176471,5.882352941176471,Concludes that the next step in management is to treat the patient's underlying GER.
1555,Medicine,1,Reasoning,Primary objective(s),"[2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 15]",5,4.3478260869565215,26.08695652173913,Identifies the most likely cause of the patient's symptoms as otomycosis.
1555,Medicine,2,Extraction (recall),Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that the patient has otorrhea.
1555,Medicine,3,Reasoning,Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that the presence of otorrhea is consistent with the diagnosis of otomycosis.
1555,Medicine,4,Extraction (recall),Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that the patient has otalgia.
1555,Medicine,5,Reasoning,Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that the presence of otalgia is consistent with the diagnosis of otomycosis.
1555,Medicine,6,Extraction (recall),Primary objective(s),[],6,4.3478260869565215,30.434782608695652,States that the patient has a lack of auricular tenderness to palpation.
1555,Medicine,7,Reasoning,Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that a lack of auricular tenderness to palpation is consistent with the diagnosis of otomycosis.
1555,Medicine,8,Extraction (recall),Primary objective(s),[],7,4.3478260869565215,34.78260869565217,Identifies that the patient has excoriations of the bilateral ear canals.
1555,Medicine,9,Reasoning,Primary objective(s),[],7,4.3478260869565215,34.78260869565217,Identifies that excoriations of the bilateral ear canals can be consistent with pruritus.
1555,Medicine,10,Reasoning,Primary objective(s),"[8, 9]",6,4.3478260869565215,30.434782608695652,Identifies that the patient likely has pruritus of the bilateral ear canals.
1555,Medicine,11,Reasoning,Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that presence of ear pruritus is consistent with the diagnosis of otomycosis.
1555,Medicine,12,Extraction (recall),Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that the patient has tinnitus.
1555,Medicine,13,Reasoning,Primary objective(s),[],6,4.3478260869565215,30.434782608695652,Identifies that presence of tinnitus is consistent with the diagnosis of otomycosis.
1555,Medicine,14,Reasoning,Primary objective(s),[],7,4.3478260869565215,34.78260869565217,Recognizes that antibiotics do not treat fungal ear infections.
1555,Medicine,15,Reasoning,Primary objective(s),[14],6,4.3478260869565215,30.434782608695652,Identifies that the patient's lack of response to antibiotics is consistent with a diagnosis of otomycosis.
1555,Medicine,16,Reasoning,Primary objective(s),[1],0,4.3478260869565215,4.3478260869565215,Identifies the patient's recent antibiotic use as a risk factor for otomycosis.
1555,Medicine,17,Reasoning,Not primary objective,[],1,4.3478260869565215,8.695652173913043,Identifies that Barbados has a high prevalence of otomycosis.
1555,Medicine,18,Reasoning,Primary objective(s),"[17, 1]",0,4.3478260869565215,4.3478260869565215,Identifies the patient's recent travel to Barbados as a risk factor for otomycosis.
1555,Medicine,19,Reasoning,Not primary objective,[],1,4.3478260869565215,8.695652173913043,Identifies that the patient has diabetes.
1555,Medicine,20,Reasoning,Not primary objective,[],1,4.3478260869565215,8.695652173913043,Identifies that diabetes is an immunocompromising condition.
1555,Medicine,21,Reasoning,Primary objective(s),"[19, 20, 1]",0,4.3478260869565215,4.3478260869565215,Identifies the patient's diabetes as a risk factor for otomycosis.
1555,Medicine,22,Reasoning,Primary objective(s),[1],1,4.3478260869565215,8.695652173913043,Recommends microscopic evaluation of sample from the external auditory canal.
1555,Medicine,23,Reasoning,Primary objective(s),[22],0,4.3478260869565215,4.3478260869565215,Recommends a wet mount preparation for microscopy.
145,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"States the money freed up from disregarding the 30% worst performing campaigns in terms of impressions per $ as $702,062.52. (Acceptable range is $698,000.00 to $705,000.00)"
145,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],1,14.285714285714286,28.571428571428573,States that the average impressions per $ for the Fixed Price payment method as 9.15. (Acceptable range is 9.05 to 9.25)
145,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],1,14.285714285714286,28.571428571428573,States that the average impressions per $ for the Pay Per Impressions payment method as 5.80. (Acceptable range is 5.70 to 5.90)
145,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],1,14.285714285714286,28.571428571428573,States that the average impressions per $ for the Pay Per Click payment method as 9.72. (Acceptable range is 9.62 to 9.82)
145,Consulting,5,Reasoning,Primary objective(s),"[2, 3, 4]",0,14.285714285714286,14.285714285714286,States that the group of campaigns with the Pay Per Click Payment Method performs the best in terms of impressions per $.
145,Consulting,6,Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Lists at least one of the following benefits for moving campaigns to fixed costs: - Alignment with Partner on budget, giving budget certainty - Bot fraud avoidance - Big upside potential if campaign goes viral - Negotiation power towards Partner by committing to a full price upfront."
145,Consulting,7,Extraction (recall) + Reasoning,Not primary objective,[],0,14.285714285714286,14.285714285714286,The bottom 30% of campaigns in terms of impressions per $ had an impression per $ below or equal to 6.38. (Acceptable range is 6.30 to 6.44)
283,Consulting,1,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Low loyalty-Small size segment as 22% (acceptable value is 22%)
283,Consulting,2,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Average loyalty-Small size segment as 54% (acceptable value is 54%)
283,Consulting,3,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the High loyalty-Small size segment as 80% (acceptable value is 80%)
283,Consulting,4,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Low loyalty-Medium size segment as 20% (acceptable value is 20%)
283,Consulting,5,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Average loyalty-Medium size segment as 52% (acceptable value is 52%)
283,Consulting,6,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the High loyalty-Medium size segment as 80% (acceptable value is 80%)
283,Consulting,7,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Low loyalty-Big size segment as 20% (acceptable value is 20%)
283,Consulting,8,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the Average loyalty-Big size segment as 53% (acceptable value is 53%)
283,Consulting,9,Extraction (recall) + Reasoning,Not primary objective,[],5,7.142857142857143,42.857142857142854,Calculates the average Share of revenue for the High loyalty-Big size segment as 85% (acceptable value is 85%)
283,Consulting,10,Extraction (recall) + Reasoning,Primary objective(s),"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2,7.142857142857143,21.428571428571427,Calculates the potential revenue increase of targeting Small size merchants as $24.9M (acceptable range is 24.8M to 25.0M)
283,Consulting,11,Extraction (recall) + Reasoning,Primary objective(s),"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2,7.142857142857143,21.428571428571427,Calculates the potential revenue increase of targeting Medium size merchants as $38.5M (acceptable range is 38.4M to 38.6M)
283,Consulting,12,Extraction (recall) + Reasoning,Primary objective(s),"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2,7.142857142857143,21.428571428571427,Calculates the potential revenue increase of targeting Big size merchants as $37.6M (acceptable range is 37.5M to 37.7M)
283,Consulting,13,Reasoning,Primary objective(s),"[10, 11, 12]",1,7.142857142857143,14.285714285714286,Recommends a focus on the Medium size category when based purely on revenue potential
283,Consulting,14,Extraction (recall) + Reasoning,Primary objective(s),[13],0,7.142857142857143,7.142857142857143,"Lists at least one of the following as a reason why prioritizing the Medium size may not be the best choice: -Medium size category has many more merchants than Big size category -Adding one decimal to the share of merchant revenue percentages switches the answer to the Big size category -Any progress made on outliers makes the big size more promising -Estimates for big merchants seem conservative versus for medium merchants -Estimates should be done more granularly based on size - The provided data set does not include other key decision criteria (e.g., cost to implement the revenue growth strategy, availability of staff, alignment with client vision, competitor moves)"
352,Consulting,1,Extraction (recall) + Reasoning,Not primary objective,[],1,9.090909090909092,18.181818181818183,Calculates the number of orders delivered in same month as order placement as 200 (Acceptable value is 200).
352,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[1],0,9.090909090909092,9.090909090909092,Calculates the percentage of orders delivered in the same month as order placement as 79%. (Acceptable value is 79%)
352,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Calculates average time from ordered to processed as 2.0 days (Acceptable value is 2.0 days)
352,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],4,9.090909090909092,45.45454545454545,Calculates average time from processed to shipped as 3.1 days (Acceptable value is 3.1days)
352,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[],1,9.090909090909092,18.181818181818183,Calculates average time from shipped to delivered as 3.6 days (Acceptable value is 3.6 days)
352,Consulting,6,Reasoning,Primary objective(s),[4],3,9.090909090909092,36.36363636363637,States that the milestone from processed to shipped has room to improve compared to Market Benchmark
352,Consulting,7,Reasoning,Not primary objective,[5],0,9.090909090909092,9.090909090909092,Identifies that the milestone from shipped to delivered does not have room to improve compared to Market Benchmark
352,Consulting,8,Reasoning,Not primary objective,[3],0,9.090909090909092,9.090909090909092,Identifies that the milestone from ordered to processed does not have room to improve compared to Market Benchmark
352,Consulting,9,Extraction (recall) + Reasoning,Not primary objective,[6],1,9.090909090909092,18.181818181818183,Calculates the number of orders having processed to shipped turnaround time higher than market benchmark as 180 (Acceptable value is 180)
352,Consulting,10,Extraction (recall) + Reasoning,Primary objective(s),"[9, 6]",0,9.090909090909092,9.090909090909092,Calculates the percentage of orders having processed to shipped turnaround time higher than market benchmark as 71%. (Acceptable value is 71%)
352,Consulting,11,Reasoning,Primary objective(s),[6],0,9.090909090909092,9.090909090909092,Recommends that the client can bring its processed to shipped performance in line with industry standard by taking one or more of the following steps: - Adjust internal shipping processes - Adjust internal handover from processing to shipping - Adjust handover to shipping providers - Update shipping providers
772,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,10.0,10.0,Computes the number of target attainable households as a percent of total attainable households in the US to be 52.92% (acceptable range is 52.87% to 52.97%)
772,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],2,10.0,30.0,"Calculates the TAM to be $15,447,155,963.79 (acceptable range is $15,400,000,000.00 to $15,500,000,000.00)"
772,Consulting,3,Reasoning,Primary objective(s),[2],1,10.0,20.0,"Determines the SAM to be $3,861,788,990.95 (acceptable range is $3,840,000,000.00 to $3,880,000,000.00)"
772,Consulting,4,Reasoning,Primary objective(s),[3],0,10.0,10.0,"Calculates the SOM to be $193,089,449.55 (acceptable range is $192,000,000.00 to $194,000,000.00)"
772,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[10],1,10.0,20.0,Recommends Pennsylvania as a state to prioritize
772,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[9],1,10.0,20.0,Recommends Michigan as a state to prioritize
772,Consulting,7,Extraction (recall) + Reasoning,Primary objective(s),"[5, 6]",0,10.0,10.0,Does not propose any state outside of Michigan and Pennsylvania as a state to prioritize
772,Consulting,8,Reasoning,Primary objective(s),[],0,10.0,10.0,Provides one of the following as reason that the analysis done thus-far may have flaws: (1) Using a nationwide assumption of 2.53 people per household makes statewide data less trustworthy (2) Using an assumption to bring ARPU to 2024 values may bias the analysis (3) blanket 25% SAM as % of TAM should be more granular (4) blanket 5% SOM as % of SAM should be more granular
772,Consulting,9,Reasoning,Not primary objective,[],2,10.0,30.0,Mentions that Michigan is adjacent to Ohio
772,Consulting,10,Reasoning,Not primary objective,[],2,10.0,30.0,Mentions that Pennsylvania is adjacent to Ohio
804,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],3,14.285714285714286,57.142857142857146,Calculates combined AHT in weeks 6 and 7 as 3.23 (acceptable value is 3.23)
804,Consulting,2,Extraction (recall) + Reasoning,Not primary objective,[],2,14.285714285714286,42.857142857142854,Calculates AHT in week 8 as 3.91 (acceptable value is 3.91)
804,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],2,14.285714285714286,42.857142857142854,Calculates combined AHT in weeks 9 and 10 as 4.49 (acceptable value is 4.49)
804,Consulting,4,Reasoning,Primary objective(s),"[1, 2]",1,14.285714285714286,28.571428571428573,Calculates the percent difference between combined AHT in weeks 6 + 7 vs week 8 as 21.1% (acceptable range is 20.9% to 21.3%)
804,Consulting,5,Reasoning,Primary objective(s),"[1, 3]",1,14.285714285714286,28.571428571428573,Calculates the percent difference between combined AHT in weeks 6 + 7 vs combined AHT in weeks 9 + 10 as 39.0% (acceptable range is 38.8% to 39.2%)
804,Consulting,6,Style,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Writes a memo to Paw Prints management
804,Consulting,7,Reasoning,Primary objective(s),"[4, 5]",0,14.285714285714286,14.285714285714286,States one of the following hypotheses as to why the AHTs changed as they did when more offshore workers were introduced: - Learning curve period required by the new workers - Lower domain familiarity of the new workers - Higher rates of rework for new workers - Asynchronous collaboration delays - Difference in work objectives between the onshore and offshore workers
828,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],1,14.285714285714286,28.571428571428573,"Calculates the total campaign costs for campaigns of interest as $1,591,118. (Acceptable value is $1,591,118)"
828,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Identifies the total impressions for campaigns of interest as 11,409,299. (Acceptable value is 11,409,299)"
828,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],2,14.285714285714286,42.857142857142854,"Calculates the total Family Man impressions for campaigns of interest as 5,505,900. (Acceptable range is 5,503,900 to 5,508,900)"
828,Consulting,4,Extraction (recall) + Reasoning,Not primary objective,[],1,14.285714285714286,28.571428571428573,"Calculates the total Single Man impressions for campaigns of interest as 2,396,393. (Acceptable range is 2,296,393 to 2,596,393)"
828,Consulting,5,Reasoning,Primary objective(s),"[3, 4]",0,14.285714285714286,14.285714285714286,States that Family Man gets more impressions than Single Man in campaigns of interest
828,Consulting,6,Reasoning,Primary objective(s),"[1, 3]",0,14.285714285714286,14.285714285714286,State the number of Family Man impressions per $ for campaigns of interest as 3.46. (Acceptable range is 3.44 to 3.48)
828,Consulting,7,Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"States at least one of the following downsides when using campaign channels with less control on ultimate recipient: - When a message will be received by multiple groups, it poses a risk of being received in a non-intended way by certain recipients. - Some of the campaign spend will go towards non-important impressions / clicks. - The brand may be impacted by a diluted message. - The brand may be impacted by non-target groups engaging with the brand. - Performance measurements may be inflated or diluted if not accounted for. -Lower financial efficiency"
1080,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[2],0,11.11111111111111,11.11111111111111,States that the CAGR for Bad Debts was 16.58%. (Acceptable range is 16.08% to 17.08%).
1080,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],1,11.11111111111111,22.22222222222222,Identifies Bad Debts as one of the three fastest growing income statement items.
1080,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[4],0,11.11111111111111,11.11111111111111,States that the CAGR for Cost of Goods Sold was 15.58%. (Acceptable range is 15.08% to 16.08%).
1080,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],1,11.11111111111111,22.22222222222222,Identifies Cost of Goods Sold as one of the three fastest growing income statement items.
1080,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[6],0,11.11111111111111,11.11111111111111,States that the CAGR for Amortization was 11.59%. (Acceptable range is 11.09% to 12.09%).
1080,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[],1,11.11111111111111,22.22222222222222,Identifies Amortization as one of the three fastest growing income statement items.
1080,Consulting,7,Extraction (recall) + Reasoning,Primary objective(s),[],1,11.11111111111111,22.22222222222222,States that the correlation between revenue and cost of goods sold is 88.69% (Acceptable range is 88.19% to 89.19%)
1080,Consulting,8,Reasoning,Primary objective(s),[7],0,11.11111111111111,11.11111111111111,States that the client should not pursue the development of the analytics platform.
1080,Consulting,9,Reasoning,Not primary objective,[],0,11.11111111111111,11.11111111111111,Explains that the the fastest growing categories on the income statement are on the expense side generally rather than the income side
1091,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Calculates the number of startups that meet the required criteria to be 198 (acceptable range is 197-199)
1091,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],2,14.285714285714286,42.857142857142854,Determines that ApexLift is one of the two largest start-ups by gross profit that meet the criteria.
1091,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[2],0,14.285714285714286,14.285714285714286,"Computes the gross profit of ApexLift to be $22,352,365.00 (acceptable value is $22,352,365.00)"
1091,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],2,14.285714285714286,42.857142857142854,Determines that IonVector is one of the two largest start-ups by gross profit that meet the criteria.
